devicetime,actual_deg,pred_deg,resid_deg,dev,score01,rule01
2024-12-01 11:37:30,88.71795,71.43866,17.27929,17.208230890800426,1.0,0.0
2024-12-01 11:37:31,88.669106,71.4388,17.230309,17.2155901047719,1.0,0.0
2024-12-01 11:37:31,88.669106,71.43893,17.230179,17.22045301418387,1.0,0.0
2024-12-01 11:37:32,88.669106,71.43901,17.230095,17.22366697934524,1.0,0.0
2024-12-01 11:37:32,88.669106,71.43912,17.229988,17.225774018945003,1.0,0.0
2024-12-01 11:37:33,88.79121,71.4393,17.351906,17.267817953547972,1.0,0.0
2024-12-01 11:37:33,88.79121,71.43951,17.3517,17.295778578732502,1.0,0.0
2024-12-01 11:37:34,88.79121,71.43968,17.351524,17.31436050349745,1.0,0.0
2024-12-01 11:37:34,88.79121,71.43981,17.351395,17.326705220105072,1.0,0.0
2024-12-01 11:37:35,88.71795,71.439926,17.278023,17.310477735441143,1.0,0.0
