devicetime,actual_deg,pred_deg,resid_deg,dev,score01,rule01
2024-12-01 14:09:00,35.091576,74.50563,39.414055,15.611781597573165,0.9712263073761133,0.0
2024-12-01 14:10:00,77.289375,73.768234,3.521141,11.581568082464143,0.9305777574788765,0.0
2024-12-01 14:11:00,83.7851,73.173325,10.611778,11.258304808068544,0.925782142041562,0.0
2024-12-01 14:12:00,87.25275,72.59248,14.660263,12.39229089255351,0.941310801552866,0.0
2024-12-01 14:13:00,86.26373,72.16466,14.099075,12.961219034163278,0.9474765928294131,0.0
2024-12-01 14:14:00,83.809525,71.84833,11.961197,12.627878322580209,0.9435944279515871,0.0
2024-12-01 14:15:00,78.705734,69.71289,8.992844,11.416200091030035,0.9282941310801552,0.0
2024-12-01 14:16:00,76.82539,71.56685,5.258545,9.363648367978357,0.8949531856588262,0.0
2024-12-01 14:17:00,75.65323,72.4946,3.1586304,7.295309035683488,0.8508791961635076,0.0
2024-12-01 14:18:00,75.14041,73.07473,2.0656815,5.5520998429621695,0.7953870746745832,0.0
2024-12-01 14:19:00,74.79854,73.20511,1.5934296,4.232543083784676,0.7442338433432291,0.0
2024-12-01 14:20:00,74.432236,73.155624,1.2766113,3.247232498564784,0.6907969856131537,0.0
2024-12-01 14:21:00,74.23688,72.9415,1.2953796,2.5966148786004815,0.6551724137931034,0.0
2024-12-01 14:22:00,73.60195,73.40233,0.19962311,1.7976176217037065,0.6140671386161224,0.0
2024-12-01 14:23:00,72.84493,77.01692,4.1719894,2.5890748947751274,0.6549440511532313,0.0
2024-12-01 14:24:00,72.21001,81.86946,9.659454,4.94586804508446,0.7743777118063485,0.0
2024-12-01 14:25:00,71.25763,84.52426,13.266632,7.719456056749015,0.8620689655172413,0.0
2024-12-01 14:26:00,70.62271,82.95036,12.327652,9.25552136367903,0.8933546471797214,0.0
2024-12-01 14:27:00,70.81807,79.24371,8.425644,8.978895549418834,0.888787394382279,0.0
2024-12-01 14:28:00,71.91698,75.69379,3.7768097,7.244866930406827,0.8488239324046586,0.0
2024-12-01 14:29:00,78.82784,72.674576,6.153267,6.881000255850646,0.8376341630509249,0.0
2024-12-01 14:30:00,82.95483,70.089294,12.865532,8.87584414436267,0.8855903174240695,0.0
2024-12-01 14:31:00,81.929184,67.809746,14.119438,10.623708820037354,0.9164192738068052,0.0
2024-12-01 14:32:00,78.705734,66.405334,12.3004,11.182605806782716,0.925782142041562,0.0
2024-12-01 14:33:00,78.82784,66.150795,12.677048,11.680753114352541,0.9314912080383649,0.0
2024-12-01 14:34:00,79.07204,66.96167,12.110367,11.823957683331383,0.933546471797214,0.0
2024-12-01 14:35:00,79.46276,66.35228,13.110481,12.252798876289933,0.9390271751541448,0.0
2024-12-01 14:36:00,79.13309,66.20274,12.930344,12.478647126836519,0.9424526147522265,0.0
2024-12-01 14:37:00,77.09402,66.69755,10.396469,11.784587789961325,0.9333181091573418,0.0
2024-12-01 14:38:00,35.091576,67.25816,32.166588,18.57858780317083,0.9849280657684403,0.0
2024-12-01 14:39:00,73.13797,67.30333,5.8346405,14.330605369757116,0.9602649006622517,0.0
2024-12-01 14:40:00,72.84493,67.35628,5.488655,11.383288609948755,0.9276090431605389,0.0
2024-12-01 14:41:00,72.84493,67.34949,5.4954453,9.420674157120786,0.8949531856588262,0.0
2024-12-01 14:42:00,72.771675,67.9189,4.8527756,7.898041295990681,0.8666362183146837,0.0
2024-12-01 14:43:00,72.50305,71.3658,1.1372528,5.644445133199517,0.7974423384334323,0.0
2024-12-01 14:44:00,72.08791,75.79259,3.7046738,4.9978546778296264,0.7768897008449418,0.0
2024-12-01 14:45:00,71.672775,84.964096,13.291321,7.762343385480168,0.863439141356474,0.0
2024-12-01 14:46:00,71.30647,87.92847,16.621994,10.715560263171675,0.9187029002055264,0.0
2024-12-01 14:47:00,71.07448,81.50468,10.430199,10.620439731925648,0.9164192738068052,0.0
2024-12-01 14:48:00,70.54945,72.28565,1.7361984,7.659025963048089,0.861383877597625,0.0
2024-12-01 14:49:00,70.47619,67.22112,3.255066,6.191039281354977,0.8166248001826901,0.0
2024-12-01 14:50:00,70.13431,64.629654,5.504654,5.9622441644580055,0.8081753825074218,0.0
2024-12-01 14:51:00,69.914536,63.615482,6.299053,6.074513840351561,0.8120575473852478,0.0
2024-12-01 14:52:00,70.207565,62.97634,7.231224,6.46008391358724,0.8227905914592373,0.0
2024-12-01 14:53:00,71.111115,62.558155,8.552959,7.157709089771051,0.8460835807261932,0.0
2024-12-01 14:54:00,71.355316,62.330765,9.024551,7.779989857047888,0.8638958666362183,0.0
2024-12-01 14:55:00,70.62271,62.265976,8.356735,7.9722383145293225,0.8677780315140443,0.0
2024-12-01 14:56:00,70.01221,62.580505,7.4317017,7.792059429738299,0.8641242292760904,0.0
2024-12-01 14:57:00,72.673996,63.737907,8.936089,8.173402473829439,0.871203471112126,0.0
2024-12-01 14:58:00,77.4359,65.2639,12.171997,9.506267339323793,0.8956382735784426,0.0
2024-12-01 14:59:00,80.32967,66.59308,13.736595,10.916376610818727,0.9212148892441197,0.0
2024-12-01 15:00:00,79.731384,66.14493,13.586456,11.806403173488526,0.9333181091573418,0.0
2024-12-01 15:01:00,78.6569,65.6021,13.054802,12.222536095965008,0.9383420872345284,0.0
2024-12-01 15:02:00,78.48596,65.91215,12.573814,12.339628861339953,0.9399406257136332,0.0
2024-12-01 15:03:00,77.289375,66.523224,10.766151,11.815136383634188,0.9333181091573418,0.0
2024-12-01 15:04:00,74.13919,66.904465,7.234726,10.288332906472272,0.9088833066910253,0.0
2024-12-01 15:05:00,79.31624,67.40973,11.906509,10.827725070786203,0.9205298013245033,0.0
2024-12-01 15:06:00,86.129425,67.88304,18.246384,13.300611269521532,0.9518154829869834,0.0
2024-12-01 15:07:00,85.93407,67.87748,18.056587,14.885936586093782,0.9657456040191824,0.0
2024-12-01 15:08:00,81.80708,68.07805,13.729034,14.500302532005232,0.9620918017812286,0.0
2024-12-01 15:09:00,78.80342,68.95267,9.850754,12.950452949396718,0.9474765928294131,0.0
2024-12-01 15:10:00,77.509155,72.20623,5.302925,10.401277002885573,0.9116236583694908,0.0
2024-12-01 15:11:00,74.749695,73.20145,1.5482483,7.450267432262258,0.8531628225622289,0.0
2024-12-01 15:12:00,73.33333,73.29703,0.03630066,4.978945174568069,0.7757478876455812,0.0
2024-12-01 15:13:00,73.18681,73.33443,0.14761353,3.368501291508921,0.6990180406485499,0.0
2024-12-01 15:14:00,74.529915,73.49432,1.0355911,2.590864569502042,0.6549440511532313,0.0
2024-12-01 15:15:00,35.091576,73.37628,38.284706,14.488811751575579,0.9618634391413565,0.0
2024-12-01 15:16:00,86.22711,73.11428,13.112831,14.030151539624605,0.9575245489837863,0.0
2024-12-01 15:17:00,83.34554,73.16766,10.177879,12.746060804248435,0.9447362411509477,0.0
2024-12-01 15:18:00,80.268616,74.559616,5.7089996,10.400373747428645,0.9116236583694908,0.0
2024-12-01 15:19:00,78.63248,75.37902,3.253456,8.018067870193317,0.8682347567937886,0.0
2024-12-01 15:20:00,78.13187,75.40022,2.7316437,6.255926472381483,0.8186800639415391,0.0
2024-12-01 15:21:00,78.11966,72.385895,5.7337646,6.081872531066822,0.8120575473852478,0.0
2024-12-01 15:22:00,78.74237,71.19494,7.547432,6.570392335978143,0.8275862068965517,0.0
2024-12-01 15:23:00,80.07326,70.24867,9.824585,7.655123210964596,0.861383877597625,0.0
2024-12-01 15:24:00,79.95116,69.518425,10.432732,8.580992683449054,0.8803379767070107,0.0
2024-12-01 15:25:00,79.4017,69.01254,10.38916,9.183715174382703,0.892669559260105,0.0
2024-12-01 15:26:00,86.08058,68.638504,17.442078,11.936502661828053,0.9344599223567024,0.0
2024-12-01 15:27:00,89.40171,68.915436,20.486275,14.786426680964796,0.9650605160995661,0.0
2024-12-01 15:28:00,86.64224,69.62777,17.014473,15.529108774451792,0.970769582096369,0.0
2024-12-01 15:29:00,82.46642,70.486145,11.980278,14.346165188013435,0.9602649006622517,0.0
2024-12-01 15:30:00,79.95116,71.849686,8.101471,12.2646004410975,0.9392555377940169,0.0
2024-12-01 15:31:00,77.60684,74.34586,3.2609787,9.263393193641823,0.8935830098195935,0.0
2024-12-01 15:32:00,76.33699,75.47744,0.8595505,6.462112287785956,0.8227905914592373,0.0
2024-12-01 15:33:00,76.67888,76.44023,0.23864746,4.3876240121698045,0.7506279972596483,0.0
2024-12-01 15:34:00,78.15629,77.31734,0.8389511,3.2047330450598177,0.687599908654944,0.0
2024-12-01 15:35:00,86.83761,78.06206,8.775551,5.0616723108015975,0.7789449646037908,0.0
2024-12-01 15:36:00,87.87546,78.934296,8.941162,6.354835576992732,0.820278602420644,0.0
2024-12-01 15:37:00,84.847374,80.84386,4.003517,5.571062768288124,0.7956154373144554,0.0
2024-12-01 15:38:00,81.85592,83.75075,1.8948288,4.34565144432099,0.7488010961406714,0.0
2024-12-01 15:39:00,82.368744,81.34218,1.0265656,3.239289480133264,0.6903402603334095,0.0
2024-12-01 15:40:00,78.63248,78.2101,0.42237854,2.3003191667685305,0.6371317652432062,0.0
2024-12-01 15:41:00,77.02075,76.26564,0.7551117,1.7852500092909995,0.613153688056634,0.0
2024-12-01 15:42:00,75.506714,74.85122,0.6554947,1.4086649028411353,0.5957981274263531,0.0
2024-12-01 15:43:00,74.09035,73.64674,0.44360352,1.0869777737690904,0.5841516327928751,0.0
2024-12-01 15:44:00,73.40659,72.54256,0.86403656,1.0126640358655916,0.5823247316738982,0.0
2024-12-01 15:45:00,72.13675,71.30725,0.8294983,0.9516087875822694,0.5807261931947933,0.0
2024-12-01 15:46:00,71.30647,70.218475,1.0879974,0.9970716705626588,0.5820963690340261,0.0
2024-12-01 15:47:00,70.231995,69.509186,0.72280884,0.9056507263386476,0.5804978305549212,0.0
2024-12-01 15:48:00,69.45055,69.75813,0.30758667,0.7062960408663902,0.4213290705640557,0.0
2024-12-01 15:49:00,69.42613,71.812195,2.3860626,1.266218234601031,0.5900890614295501,0.0
2024-12-01 15:50:00,70.06105,77.01984,6.958786,3.163740826648083,0.6853162822562229,0.0
2024-12-01 15:51:00,74.72527,78.83075,4.1054764,3.477652677563566,0.7058689198447134,0.0
2024-12-01 15:52:00,82.612946,75.93437,6.6785736,4.5446263211751905,0.7572505138159397,0.0
2024-12-01 15:53:00,81.56288,70.923805,10.639076,6.576109625086846,0.8278145695364238,0.0
2024-12-01 15:54:00,77.60684,68.23526,9.371582,7.507933760474565,0.8556748116008221,0.0
2024-12-01 15:55:00,71.990234,68.0894,3.9008331,6.3055668836106475,0.8195935145010277,0.0
2024-12-01 15:56:00,70.54945,68.04843,2.5010223,5.037385368696162,0.7780315140443024,0.0
2024-12-01 15:57:00,69.10867,67.64174,1.4669342,3.8472349804979626,0.7284768211920529,0.0
2024-12-01 15:58:00,68.669106,67.51357,1.1555328,2.9500009326366627,0.6741265129024892,0.0
2024-12-01 15:59:00,67.61905,67.06091,0.558136,2.152712617200484,0.6291390728476821,0.0
2024-12-01 16:00:00,67.0818,66.42427,0.65753174,1.6543189908940727,0.607444622059831,0.0
2024-12-01 16:01:00,66.53236,65.399155,1.1332016,1.480613193636413,0.5987668417446905,0.0
2024-12-01 16:02:00,65.73871,65.5485,0.19020844,1.0504782741104735,0.5832381822333866,0.0
2024-12-01 16:03:00,65.61661,66.253265,0.6366577,0.9125380876882324,0.5804978305549212,0.0
2024-12-01 16:04:00,65.66545,66.93334,1.2678909,1.0309890351840822,0.5825530943137702,0.0
2024-12-01 16:05:00,65.32356,67.37639,2.052826,1.3716013327008465,0.5946563142269925,0.0
2024-12-01 16:06:00,64.652016,67.67978,3.0277634,1.9236553440336372,0.6186343914135647,0.0
2024-12-01 16:07:00,64.07814,67.745605,3.6674652,2.5049252993427373,0.6499200730760447,0.0
2024-12-01 16:08:00,64.00488,67.86499,3.8601074,2.9566526735201584,0.6743548755423613,0.0
2024-12-01 16:09:00,64.07814,67.93273,3.8545914,3.2559655722230745,0.6910253482530258,0.0
2024-12-01 16:10:00,63.931625,67.79614,3.8645172,3.4588161187867374,0.705183831925097,0.0
2024-12-01 16:11:00,63.79731,67.67824,3.880928,3.5995200923747523,0.7134048869604933,0.0
2024-12-01 16:12:00,63.785103,68.077484,4.2923813,3.8304738237901996,0.7275633706325645,0.0
2024-12-01 16:13:00,63.663002,70.419266,6.7562637,4.805737126830185,0.7691253710892898,0.0
2024-12-01 16:14:00,63.174603,72.36535,9.190746,6.267406853677806,0.8189084265814113,0.0
2024-12-01 16:15:00,62.39316,73.480255,11.087093,7.873969020209032,0.8664078556748116,0.0
2024-12-01 16:16:00,62.05128,70.971664,8.920383,8.222773831262401,0.8716601963918703,0.0
2024-12-01 16:17:00,61.78266,71.25683,9.474167,8.639904844213998,0.8807947019867549,0.0
2024-12-01 16:18:00,61.48962,72.20001,10.710392,9.330067228906337,0.8947248230189541,0.0
2024-12-01 16:19:00,60.7326,70.093124,9.360523,9.340219227229877,0.8949531856588262,0.0
2024-12-01 16:20:00,59.95116,67.4745,7.523342,8.734593529009372,0.8817081525462435,0.0
2024-12-01 16:21:00,59.34066,66.82378,7.483116,8.317434402640362,0.8746289107102078,0.0
2024-12-01 16:22:00,58.92552,66.332184,7.406662,8.01384359752847,0.8682347567937886,0.0
2024-12-01 16:23:00,58.43712,65.01387,6.5767517,7.534812968013773,0.8563598995204385,0.0
2024-12-01 16:24:00,57.875458,63.805458,5.9300003,6.9998754137344426,0.8412879652888787,0.0
2024-12-01 16:25:00,57.594627,63.098446,5.5038185,6.501189779810592,0.8250742178579584,0.0
2024-12-01 16:26:00,56.898655,62.709137,5.810482,6.2709538615892235,0.8191367892212834,0.0
2024-12-01 16:27:00,56.410255,62.15235,5.742096,6.094667890148025,0.8122859100251199,0.0
2024-12-01 16:28:00,55.995117,61.634518,5.6394005,5.942912087491262,0.8079470198675497,0.0
2024-12-01 16:29:00,55.506714,61.509872,6.0031586,5.962994248106154,0.8081753825074218,0.0
2024-12-01 16:30:00,55.018314,61.356625,6.3383102,6.088099579303843,0.8122859100251199,0.0
